LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
36.78551,10.15781,1994,01,04,    5.30,    3.30,    1.30,    0.68,    6.60,    3.98,    4.53,    2.93,              0.62,              2.99,              2.79
36.78551,10.15781,1994,01,05,    6.82,    5.76,    1.17,    0.83,    7.98,    6.59,    5.35,    3.81,              0.25,              3.02,              1.13
36.78551,10.15781,1994,01,06,    6.86,    5.48,    3.90,    2.52,   10.76,    8.00,    8.37,    5.98,              0.60,              2.92,              2.74
36.78551,10.15781,1994,01,07,    4.36,    3.12,    4.79,    3.04,    9.15,    6.16,    7.37,    4.99,              0.31,              3.18,              1.42
36.78551,10.15781,1994,01,08,    9.41,    7.99,    3.42,    2.04,   12.83,   10.03,    6.73,    5.05,              0.14,              3.09,              0.63
36.78551,10.15781,1994,01,09,   10.67,   10.02,    9.52,    6.16,   20.19,   16.19,   15.21,   11.89,              0.39,              3.13,              1.82
36.78551,10.15781,1994,01,10,    5.23,    3.41,    4.09,    2.57,    9.32,    5.98,    6.31,    4.26,              0.58,              3.21,              2.67
36.78551,10.15781,1994,01,11,    7.38,    6.58,    6.30,    3.81,   13.68,   10.39,    9.63,    7.14,              0.44,              3.14,              2.04
36.78551,10.15781,1994,01,12,    4.82,    4.89,    9.65,    6.96,   14.48,   11.85,   12.12,    9.31,              0.40,              3.23,              1.89
36.78551,10.15781,1994,01,13,    3.93,    3.97,    6.80,    3.98,   10.73,    7.95,    8.27,    6.01,              0.53,              2.97,              2.52
36.78551,10.15781,1994,01,14,    2.44,    2.37,    6.06,    4.21,    8.50,    6.58,    7.60,    5.11,              0.68,              3.23,              3.23
36.78551,10.15781,1994,01,15,    2.87,    3.07,    6.19,    3.76,    9.06,    6.83,    7.77,    5.57,              0.43,              2.67,              2.05
36.78551,10.15781,1994,01,16,    7.07,    4.59,    2.42,    1.84,    9.49,    6.42,    6.56,    4.71,              0.50,              2.97,              2.40
36.78551,10.15781,1994,01,17,    4.27,    2.97,    0.93,    0.63,    5.21,    3.60,    2.72,    1.95,              0.41,              3.07,              1.99
36.78551,10.15781,1994,01,18,    3.38,    2.27,    4.77,    3.19,    8.15,    5.46,    6.22,    4.35,              0.39,              2.89,              1.92
36.78551,10.15781,1994,01,19,    3.57,    2.45,    5.46,    3.75,    9.03,    6.20,    7.14,    4.81,              0.26,              3.40,              1.29
36.78551,10.15781,1994,01,20,    7.77,    6.31,    4.09,    2.68,   11.86,    8.98,    8.20,    6.01,              0.38,              2.83,              1.89
36.78551,10.15781,1994,01,21,    4.88,    5.12,    8.59,    5.82,   13.48,   10.94,   11.86,    9.19,              0.47,              3.07,              2.34
36.78551,10.15781,1994,01,22,    5.69,    3.69,    2.73,    1.96,    8.41,    5.65,    5.69,    4.00,              0.59,              3.21,              3.01
36.78551,10.15781,1994,01,23,    2.80,    1.67,    2.60,    1.86,    5.40,    3.54,    3.78,    2.80,              0.50,              2.68,              2.54
36.78551,10.15781,1994,01,24,    4.50,    2.18,    3.83,    3.39,    8.34,    5.57,    6.33,    4.45,              0.55,              3.22,              2.84
36.78551,10.15781,1994,01,25,    2.10,    2.67,    7.58,    4.98,    9.68,    7.64,    8.63,    6.38,              0.26,              3.29,              1.33
36.78551,10.15781,1994,01,26,    8.60,    7.18,    8.18,    5.90,   16.78,   13.08,   12.67,    9.89,              0.42,              2.87,              2.21
36.78551,10.15781,1994,01,27,    4.91,    4.20,   10.57,    7.88,   15.48,   12.08,   12.41,    9.74,              0.61,              3.42,              3.21
36.78551,10.15781,1994,01,28,    7.53,    6.12,   11.48,    8.63,   19.01,   14.74,   15.01,   11.66,              0.36,              3.19,              1.93
36.78551,10.15781,1994,01,29,    5.46,    5.89,   10.65,    6.85,   16.11,   12.73,   14.05,   10.87,              0.41,              3.25,              2.23
36.78551,10.15781,1994,01,30,    7.03,    4.18,    3.41,    2.54,   10.43,    6.72,    7.28,    5.20,              0.65,              3.55,              3.51
36.78551,10.15781,1994,01,31,    2.59,    1.90,    2.98,    2.35,    5.57,    4.24,    4.50,    3.29,              0.68,              3.73,              3.72
36.78551,10.15781,1994,02,01,    4.44,    3.02,    1.32,    1.02,    5.76,    4.04,    3.85,    2.80,              0.67,              3.75,              3.71
36.78551,10.15781,1994,02,02,    5.83,    3.48,    0.50,    0.41,    6.33,    3.89,    2.61,    1.80,              0.66,              3.82,              3.70
36.78551,10.15781,1994,02,03,    5.85,    3.34,    4.40,    3.22,   10.25,    6.56,    6.50,    4.61,              0.68,              3.86,              3.85
36.78551,10.15781,1994,02,04,    3.01,    4.09,    6.71,    4.03,    9.72,    8.13,    8.27,    5.85,              0.43,              4.11,              2.46
36.78551,10.15781,1994,02,05,    8.95,    6.28,    0.08,    0.15,    9.03,    6.43,    4.95,    3.31,              0.49,              4.26,              2.82
36.78551,10.15781,1994,02,06,   10.81,    9.04,    9.37,    6.96,   20.17,   16.00,   16.10,   12.62,              0.45,              4.27,              2.59
36.78551,10.15781,1994,02,07,   11.72,   11.01,    8.99,    5.49,   20.72,   16.50,   16.93,   13.09,              0.34,              4.06,              2.00
36.78551,10.15781,1994,02,08,    9.61,    7.47,    2.43,    1.87,   12.04,    9.34,    6.38,    4.60,              0.50,              4.01,              2.98
36.78551,10.15781,1994,02,09,    3.32,    3.33,   10.39,    7.66,   13.71,   10.99,   12.63,    9.91,              0.33,              4.36,              1.94
36.78551,10.15781,1994,02,10,    4.04,    3.91,    9.10,    6.57,   13.14,   10.48,   11.11,    8.55,              0.51,              4.27,              3.10
36.78551,10.15781,1994,02,11,    5.72,    5.48,   10.09,    7.23,   15.81,   12.70,   13.75,   10.66,              0.58,              4.45,              3.52
36.78551,10.15781,1994,02,12,    4.40,    3.50,    5.26,    3.24,    9.66,    6.74,    6.77,    4.84,              0.16,              4.44,              0.98
36.78551,10.15781,1994,02,13,    9.11,    6.76,    1.84,    1.01,   10.95,    7.77,    4.86,    3.34,              0.38,              4.45,              2.33
36.78551,10.15781,1994,02,14,   12.77,   10.12,    0.50,    0.14,   13.28,   10.26,    6.64,    4.77,              0.59,              4.66,              3.71
36.78551,10.15781,1994,02,15,    7.64,    5.18,    0.92,    0.81,    8.56,    6.00,    4.21,    3.06,              0.46,              4.65,              2.93
36.78551,10.15781,1994,02,16,    7.48,    4.59,    0.52,    0.43,    8.00,    5.03,    4.44,    3.14,              0.46,              4.70,              2.95
36.78551,10.15781,1994,02,17,    6.41,    5.63,    4.81,    3.14,   11.21,    8.77,    8.22,    6.26,              0.17,              4.79,              1.08
36.78551,10.15781,1994,02,18,    7.99,    8.13,    8.58,    5.44,   16.57,   13.57,   13.62,   10.75,              0.38,              4.43,              2.46
36.78551,10.15781,1994,02,19,    7.99,    7.35,    6.53,    4.00,   14.52,   11.35,   10.51,    7.91,              0.32,              4.84,              2.08
36.78551,10.15781,1994,02,20,    7.04,    6.02,    4.59,    2.79,   11.62,    8.81,    7.88,    5.72,              0.46,              4.82,              3.04
36.78551,10.15781,1994,02,21,    7.64,    7.03,    5.34,    3.67,   12.98,   10.69,   10.34,    7.78,              0.65,              4.79,              4.35
36.78551,10.15781,1994,02,22,    3.64,    2.58,    1.09,    0.77,    4.73,    3.35,    3.32,    2.42,              0.75,              5.07,              5.07
36.78551,10.15781,1994,02,23,    2.37,    1.85,    4.18,    3.12,    6.55,    4.97,    5.13,    3.55,              0.63,              4.48,              4.33
36.78551,10.15781,1994,02,24,    4.56,    3.90,    5.61,    3.80,   10.17,    7.70,    7.71,    5.24,              0.61,              4.90,              4.19
36.78551,10.15781,1994,02,25,    7.33,    4.30,    1.26,    0.95,    8.59,    5.24,    4.94,    3.36,              0.68,              4.73,              4.73
36.78551,10.15781,1994,02,26,    8.24,    6.15,    2.03,    1.55,   10.27,    7.70,    6.86,    5.14,              0.68,              4.77,              4.77
36.78551,10.15781,1994,02,27,    2.17,    2.70,    8.42,    5.95,   10.59,    8.64,    9.58,    7.15,              0.62,              4.71,              4.36
36.78551,10.15781,1994,02,28,    4.41,    3.67,    5.13,    3.40,    9.54,    7.06,    7.74,    5.62,              0.56,              4.77,              3.98
36.78551,10.15781,1994,03,01,    4.56,    4.39,    3.09,    1.83,    7.65,    6.22,    6.33,    4.40,              0.53,              4.98,              3.85
36.78551,10.15781,1994,03,02,    1.77,    2.49,    5.92,    3.63,    7.69,    6.12,    7.06,    4.84,              0.55,              5.07,              4.03
36.78551,10.15781,1994,03,03,    2.00,    3.15,    7.24,    4.42,    9.24,    7.57,    8.18,    6.01,              0.63,              4.63,              4.63
36.78551,10.15781,1994,03,04,    3.54,    4.26,    6.26,    3.78,    9.80,    8.04,    8.51,    6.21,              0.64,              4.92,              4.71
36.78551,10.15781,1994,03,05,    4.74,    4.62,    3.50,    2.41,    8.23,    7.03,    6.23,    4.58,              0.53,              4.28,              3.99
36.78551,10.15781,1994,03,06,    3.82,    3.66,    2.57,    1.81,    6.39,    5.47,    5.07,    3.74,              0.35,              5.57,              2.65
36.78551,10.15781,1994,03,07,    4.09,    2.48,    0.71,    0.53,    4.80,    3.00,    1.91,    1.41,              0.56,              4.51,              4.27
36.78551,10.15781,1994,03,08,    2.38,    1.84,    3.32,    2.41,    5.70,    4.25,    4.79,    3.41,              0.52,              4.38,              3.98
36.78551,10.15781,1994,03,09,    4.32,    2.42,    1.99,    1.57,    6.30,    3.99,    3.94,    2.93,              0.64,              5.05,              4.92
36.78551,10.15781,1994,03,10,    4.53,    2.81,    0.91,    0.74,    5.44,    3.56,    3.19,    2.29,              0.66,              5.15,              5.13
36.78551,10.15781,1994,03,11,    6.00,    3.48,    0.21,    0.07,    6.22,    3.55,    3.12,    2.18,              0.66,              5.41,              5.17
36.78551,10.15781,1994,03,12,    2.51,    1.82,    2.48,    2.03,    4.99,    3.85,    3.84,    2.88,              0.69,              5.50,              5.50
36.78551,10.15781,1994,03,13,    5.88,    4.44,    2.23,    1.70,    8.11,    6.14,    5.58,    4.15,              0.51,              4.24,              4.07
36.78551,10.15781,1994,03,14,    3.27,    4.39,    7.61,    4.56,   10.88,    8.95,    8.96,    6.53,              0.46,              5.16,              3.69
36.78551,10.15781,1994,03,15,    6.11,    3.43,    1.44,    1.06,    7.54,    4.50,    5.10,    3.58,              0.64,              5.29,              5.18
36.78551,10.15781,1994,03,16,    2.41,    1.94,    1.78,    1.03,    4.19,    2.97,    3.09,    2.26,              0.43,              5.95,              3.48
36.78551,10.15781,1994,03,17,    9.54,    8.62,    4.61,    2.74,   14.15,   11.36,   10.38,    8.01,              0.40,              6.04,              3.28
36.78551,10.15781,1994,03,18,    5.74,    5.94,    8.53,    5.56,   14.26,   11.50,   12.71,    9.91,              0.65,              6.15,              5.39
36.78551,10.15781,1994,03,19,    7.77,    4.62,    0.42,    0.54,    8.19,    5.16,    4.79,    3.28,              0.70,              5.90,              5.90
36.78551,10.15781,1994,03,20,    4.71,    3.18,    0.31,    0.19,    5.02,    3.37,    3.33,    2.39,              0.72,              6.09,              6.09
36.78551,10.15781,1994,03,21,    3.51,    2.22,    0.42,    0.35,    3.94,    2.58,    2.00,    1.37,              0.64,              6.20,              5.47
36.78551,10.15781,1994,03,22,    3.36,    2.80,    3.28,    2.72,    6.64,    5.52,    5.35,    3.82,              0.73,              6.25,              6.22
36.78551,10.15781,1994,03,23,    3.97,    2.38,    2.37,    1.78,    6.34,    4.16,    4.71,    3.44,              0.66,              6.11,              5.66
36.78551,10.15781,1994,03,24,    4.64,    2.29,    0.53,    0.56,    5.17,    2.85,    2.72,    1.99,              0.71,              6.18,              6.18
36.78551,10.15781,1994,03,25,    2.99,    1.80,    1.55,    1.18,    4.53,    2.98,    3.36,    2.28,              0.73,              6.35,              6.35
36.78551,10.15781,1994,03,26,    7.18,    5.05,    1.58,    1.33,    8.76,    6.38,    4.63,    3.12,              0.42,              5.87,              3.73
36.78551,10.15781,1994,03,27,    3.22,    3.11,    8.69,    6.60,   11.91,    9.71,   10.22,    8.00,              0.58,              5.69,              5.13
36.78551,10.15781,1994,03,28,    5.56,    5.05,    4.93,    3.04,   10.49,    8.09,    7.87,    5.95,              0.59,              5.63,              5.26
36.78551,10.15781,1994,03,29,    4.11,    3.14,    2.05,    1.57,    6.15,    4.71,    4.80,    3.51,              0.73,              6.68,              6.56
36.78551,10.15781,1994,03,30,    7.31,    4.67,    0.13,    0.16,    7.44,    4.83,    3.59,    2.73,              0.76,              6.92,              6.92
36.78551,10.15781,1994,03,31,    4.31,    3.58,    3.36,    2.84,    7.67,    6.41,    5.78,    4.18,              0.72,              6.83,              6.57
36.78551,10.15781,1994,04,01,    4.51,    3.05,    0.70,    0.35,    5.21,    3.40,    3.33,    2.29,              0.60,              5.51,              5.52
36.78551,10.15781,1994,04,02,    5.98,    6.87,    6.59,    3.75,   12.57,   10.62,    9.93,    7.67,              0.46,              6.73,              4.29
36.78551,10.15781,1994,04,03,    2.40,    3.76,    6.70,    4.04,    9.10,    7.80,    8.06,    6.09,              0.40,              6.85,              3.71
36.78551,10.15781,1994,04,04,    4.03,    4.47,    7.40,    5.18,   11.42,    9.65,    9.69,    7.64,              0.57,              6.94,              5.35
36.78551,10.15781,1994,04,05,    5.13,    5.12,   11.43,    8.48,   16.56,   13.60,   13.27,   10.46,              0.45,              6.94,              4.21
36.78551,10.15781,1994,04,06,    4.42,    4.73,   11.61,    8.38,   16.03,   13.11,   13.50,   10.46,              0.55,              7.01,              5.22
